"Composite List",,,,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,,,
16,11_C0964,"50% Silver Bullet (HR2-096) A4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet A4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
20,11_C0965,"50% Silver Bullet (HR2-096) A5 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet A5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
24,11_C0966,"50% Silver Bullet (HR2-096) A6 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet A6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
28,11_C0967,"50% Silver Bullet (HR2-096) A7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet A7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
32,11_C0968,"50% Silver Bullet (HR2-096) A8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet A8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
36,11_C0969,"50% Silver Bullet (HR2-096) A9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet A9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
40,11_C0970,"50% Silver Bullet (HR2-096) A10 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet A10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
44,11_C0971,"50% Silver Bullet (HR2-096) A11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet A11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
48,11_C0972,"50% Silver Bullet (HR2-096) A12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet A12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
196,11_C0973,"50% Silver Bullet (HR2-096) B1 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet B1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
200,11_C0974,"50% Silver Bullet (HR2-096) B2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet B2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
204,11_C0975,"50% Silver Bullet (HR2-096) B3 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet B3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
208,11_C0976,"50% Silver Bullet (HR2-096) B4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet B4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
212,11_C0977,"50% Silver Bullet (HR2-096) B5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet B5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
216,11_C0978,"50% Silver Bullet (HR2-096) B6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet B6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
220,11_C0979,"50% Silver Bullet (HR2-096) B7+ 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet B7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
224,11_C0980,"50% Silver Bullet (HR2-096) B8 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet B8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
228,11_C0981,"50% Silver Bullet (HR2-096) B9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet B9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
232,11_C0982,"50% Silver Bullet (HR2-096) B10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet B10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
236,11_C0983,"50% Silver Bullet (HR2-096) B11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet B11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
240,11_C0984,"50% Silver Bullet (HR2-096) B12 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet B12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
388,11_C0985,"50% Silver Bullet (HR2-096) C1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet C1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
392,11_C0986,"50% Silver Bullet (HR2-096) C2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet C2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
396,11_C0987,"50% Silver Bullet (HR2-096) C3 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet C3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
400,11_C0988,"50% Silver Bullet (HR2-096) C4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet C4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
404,11_C0989,"50% Silver Bullet (HR2-096) C5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet C5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
408,11_C0990,"50% Silver Bullet (HR2-096) C6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet C6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
412,11_C0991,"50% Silver Bullet (HR2-096) C7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet C7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
416,11_C0992,"50% Silver Bullet (HR2-096) C8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet C8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
420,11_C0993,"50% Silver Bullet (HR2-096) C9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet C9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
424,11_C0994,"50% Silver Bullet (HR2-096) C10 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet C10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
428,11_C0995,"50% Silver Bullet (HR2-096) C11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet C11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
432,11_C0996,"50% Silver Bullet (HR2-096) C12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet C12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
580,11_C0997,"50% Silver Bullet (HR2-096) D1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet D1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
584,11_C0998,"50% Silver Bullet (HR2-096) D2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet D2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
588,11_C0999,"50% Silver Bullet (HR2-096) D3 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet D3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
592,11_C1000,"50% Silver Bullet (HR2-096) D4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet D4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
596,11_C1001,"50% Silver Bullet (HR2-096) D5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet D5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
600,11_C1002,"50% Silver Bullet (HR2-096) D6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet D6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
604,11_C1003,"50% Silver Bullet (HR2-096)  D7 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet D7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
608,11_C1004,"50% Silver Bullet (HR2-096) D8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet D8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
612,11_C1005,"50% Silver Bullet (HR2-096) D9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet D9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
616,11_C1006,"50% Silver Bullet (HR2-096) D10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet D10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
620,11_C1007,"50% Silver Bullet (HR2-096) D11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet D11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
624,11_C1008,"50% Silver Bullet (HR2-096) D12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet D12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
772,11_C1009,"50% Silver Bullet (HR2-096) E1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
776,11_C1010,"50% Silver Bullet (HR2-096) E2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
780,11_C1011,"50% Silver Bullet (HR2-096) E3 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
784,11_C1012,"50% Silver Bullet (HR2-096) E4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
788,11_C1013,"50% Silver Bullet (HR2-096) E5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
792,11_C1014,"50% Silver Bullet (HR2-096) E6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
796,11_C1015,"50% Silver Bullet (HR2-096) E7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
800,11_C1016,"50% Silver Bullet (HR2-096) E8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
804,11_C1017,"50% Silver Bullet (HR2-096) E9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
808,11_C1018,"50% Silver Bullet (HR2-096) E10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
812,11_C1019,"50% Silver Bullet (HR2-096) E11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
816,11_C1020,"50% Silver Bullet (HR2-096) E12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet E12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
964,11_C1021,"50% Silver Bullet (HR2-096) F1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
968,11_C1022,"50% Silver Bullet (HR2-096) F2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
972,11_C1023,"50% Silver Bullet (HR2-096) F3 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
976,11_C1024,"50% Silver Bullet (HR2-096) F4+ 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
980,11_C1025,"50% Silver Bullet (HR2-096) F5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
984,11_C1026,"50% Silver Bullet (HR2-096) F6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
988,11_C1027,"50% Silver Bullet (HR2-096) F7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
992,11_C1028,"50% Silver Bullet (HR2-096) F8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
996,11_C1029,"50% Silver Bullet (HR2-096) F9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1000,11_C1030,"50% Silver Bullet (HR2-096) F10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1004,11_C1031,"50% Silver Bullet (HR2-096) F11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1008,11_C1032,"50% Silver Bullet (HR2-096) F12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet F12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1156,11_C1033,"50% Silver Bullet (HR2-096) G1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1160,11_C1034,"50% Silver Bullet (HR2-096) G2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1164,11_C1035,"50% Silver Bullet (HR2-096) G3 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1168,11_C1036,"50% Silver Bullet (HR2-096) G4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1172,11_C1037,"50% Silver Bullet (HR2-096) G5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1176,11_C1038,"50% Silver Bullet (HR2-096) G6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1180,11_C1039,"50% Silver Bullet (HR2-096) G7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1184,11_C1040,"50% Silver Bullet (HR2-096) G8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1188,11_C1041,"50% Silver Bullet (HR2-096) G9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1192,11_C1042,"50% Silver Bullet (HR2-096) G10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1196,11_C1043,"50% Silver Bullet (HR2-096) G11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1200,11_C1044,"50% Silver Bullet (HR2-096) G12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet G12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
1348,11_C1045,"50% Silver Bullet (HR2-096) H1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H1",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1352,11_C1046,"50% Silver Bullet (HR2-096) H2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H2",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1356,11_C1047,"50% Silver Bullet (HR2-096) H3 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H3",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1360,11_C1048,"50% Silver Bullet (HR2-096) H4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H4",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1364,11_C1049,"50% Silver Bullet (HR2-096) H5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H5",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1368,11_C1050,"50% Silver Bullet (HR2-096) H6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H6",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1372,11_C1051,"50% Silver Bullet (HR2-096) H7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H7",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1376,11_C1052,"50% Silver Bullet (HR2-096) H8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H8",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1380,11_C1053,"50% Silver Bullet (HR2-096) H9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H9",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1384,11_C1054,"50% Silver Bullet (HR2-096) H10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H10",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1388,11_C1055,"50% Silver Bullet (HR2-096) H11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H11",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
1392,11_C1056,"50% Silver Bullet (HR2-096) H12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet H12",,,HEPES,"0.05 M",6.8,"Tacsimate, pH 7.0","27.5% (w/v)",,,,,,
100,11_C1057,"50% Silver Bullet Bio (HR2-088) A1+ 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio A1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
104,11_C1058,"50% Silver Bullet Bio (HR2-088) A2+ 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio A2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
108,11_C1059,"50% Silver Bullet Bio (HR2-088) A3 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio A3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
112,11_C1060,"50% Silver Bullet Bio (HR2-088) A4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio A4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
116,11_C1061,"50% Silver Bullet Bio (HR2-088) A5 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio A5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
120,11_C1062,"50% Silver Bullet Bio (HR2-088) A6 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio A6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
124,11_C1063,"50% Silver Bullet Bio (HR2-088) A7 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio A7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
128,11_C1064,"50% Silver Bullet Bio (HR2-088) A8 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio A8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
132,11_C1065,"50% Silver Bullet Bio (HR2-088) A9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio A9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
136,11_C1066,"50% Silver Bullet Bio (HR2-088) A10 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio A10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
140,11_C1067,"50% Silver Bullet Bio (HR2-088) A11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio A11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
144,11_C1068,"50% Silver Bullet Bio (HR2-088) A12 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio A12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
292,11_C1069,"50% Silver Bullet Bio (HR2-088) B1 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio B1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
296,11_C1070,"50% Silver Bullet Bio (HR2-088) B2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio B2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
300,11_C1071,"50% Silver Bullet Bio (HR2-088) B3 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio B3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
304,11_C1072,"50% Silver Bullet Bio (HR2-088) B4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio B4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
308,11_C1073,"50% Silver Bullet Bio (HR2-088) B5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio B5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
312,11_C1074,"50% Silver Bullet Bio (HR2-088) B6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio B6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
316,11_C1075,"50% Silver Bullet Bio (HR2-088) B7+ 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio B7",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
320,11_C1076,"50% Silver Bullet Bio (HR2-088) B8 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio B8",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
324,11_C1077,"50% Silver Bullet Bio (HR2-088) B9 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio B9",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
328,11_C1078,"50% Silver Bullet Bio (HR2-088) B10 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio B10",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
332,11_C1079,"50% Silver Bullet Bio (HR2-088) B11 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio B11",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
336,11_C1080,"50% Silver Bullet Bio (HR2-088) B12 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio B12",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
484,11_C1081,"50% Silver Bullet Bio (HR2-088) C1 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio C1",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
488,11_C1082,"50% Silver Bullet Bio (HR2-088) C2 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio C2",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
492,11_C1083,"50% Silver Bullet Bio (HR2-088) C3 + 50% PEG/Tacsimate pH 6.8 (HR2-092)","Silver Bullet Bio C3",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
496,11_C1084,"50% Silver Bullet Bio (HR2-088) C4 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio C4",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
500,11_C1085,"50% Silver Bullet Bio (HR2-088) C5 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio C5",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
504,11_C1086,"50% Silver Bullet Bio (HR2-088) C6 + 50% PEG/Tacsimate pH 6.8 (HR2-092) ","Silver Bullet Bio C6",,,HEPES,"0.05 M",6.8,"PEG 3350","12.5% (w/v)",,,,,,
