"Composite List",,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,
714,M5_C0911,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","8% (w/v)",,,,
718,M5_C0912,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
866,M5_C0913,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","30% (w/v)",,,,
870,M5_C0914,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","40% (w/v)",,,,
874,M5_C0915,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","8% (w/v)",,,,
878,M5_C0916,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
882,M5_C0917,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","30% (w/v)",,,,
886,M5_C0918,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 8000","10% (w/v)",,,,
890,M5_C0919,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 8000","8% (w/v)",,,,
894,M5_C0920,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
898,M5_C0921,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.15 M",TRIS,"0.1 M",8.5,"PEG 8000","15% (w/v)",,,,
902,M5_C0922,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.15 M",TRIS,"0.1 M",8.5,"PEG 8000","19% (w/v)",,,,
906,M5_C0923,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","8% (w/v)",,,,
910,M5_C0924,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
1058,M5_C0925,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","30% (w/v)",,,,
1062,M5_C0926,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","40% (w/v)",,,,
1066,M5_C0927,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","8% (w/v)",,,,
1070,M5_C0928,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
1074,M5_C0929,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","30% (w/v)",,,,
1078,M5_C0930,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","40% (w/v)",,,,
1082,M5_C0931,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 8000","8% (w/v)",,,,
1086,M5_C0932,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
1090,M5_C0933,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 8000","30% (w/v)",,,,
1094,M5_C0934,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 8000","40% (w/v)",,,,
1098,M5_C0935,,"Lithium Chloride",LiCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","10% (w/v)",,,,
1102,M5_C0936,,"Lithium Chloride",LiCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","32% (w/v)",,,,
1250,M5_C0937,,"Lithium Chloride",LiCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","10% (w/v)",,,,
1254,M5_C0938,,"Lithium Chloride",LiCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
1258,M5_C0939,,"Lithium Chloride",LiCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","32% (w/v)",,,,
1262,M5_C0940,,"Lithium Chloride",LiCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 8000","10% (w/v)",,,,
1266,M5_C0941,,"Lithium Chloride",LiCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
1270,M5_C0942,,"Lithium Chloride",LiCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 8000","32% (w/v)",,,,
1274,M5_C0943,,"Lithium Chloride",LiCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
1278,M5_C0944,,"Lithium Chloride",LiCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 8000","32% (w/v)",,,,
1282,M5_C0945,,"Sodium Chloride",NaCl,"0.05 M",TRIS,"0.1 M",8.5,"PEG 8000","8% (w/v)",,,,
1286,M5_C0946,,"Sodium Chloride",NaCl,"0.05 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
1290,M5_C0947,,"Sodium Chloride",NaCl,"0.05 M",TRIS,"0.1 M",8.5,"PEG 8000","30% (w/v)",,,,
1294,M5_C0948,,"Sodium Chloride",NaCl,"0.05 M",TRIS,"0.1 M",8.5,"PEG 8000","40% (w/v)",,,,
1442,M5_C0949,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","8% (w/v)",,,,
1446,M5_C0950,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
1450,M5_C0951,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","30% (w/v)",,,,
1454,M5_C0952,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 8000","40% (w/v)",,,,
1458,M5_C0953,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","8% (w/v)",,,,
1462,M5_C0954,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
1466,M5_C0955,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","30% (w/v)",,,,
1470,M5_C0956,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 8000","40% (w/v)",,,,
1474,M5_C0957,,"Sodium Chloride",NaCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 8000","8% (w/v)",,,,
1478,M5_C0958,,"Sodium Chloride",NaCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 8000","20% (w/v)",,,,
1482,M5_C0959,,"Sodium Chloride",NaCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 8000","30% (w/v)",,,,
1486,M5_C0960,,"Sodium Chloride",NaCl,"0.5 M",TRIS,"0.1 M",8.5,"PEG 8000","38% (w/v)",,,,
4,M5_C0961,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.05 M",MES,"0.1 M",6,"PEG 6000","20% (w/v)",,,,
8,M5_C0962,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.05 M",MES,"0.1 M",6,"PEG 6000","30% (w/v)",,,,
12,M5_C0963,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.05 M",MES,"0.1 M",6,"PEG 6000","40% (w/v)",,,,
16,M5_C0964,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.1 M",MES,"0.1 M",6,"PEG 6000","8% (w/v)",,,,
20,M5_C0965,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.1 M",MES,"0.1 M",6,"PEG 6000","20% (w/v)",,,,
24,M5_C0966,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.1 M",MES,"0.1 M",6,"PEG 6000","30% (w/v)",,,,
28,M5_C0967,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.1 M",MES,"0.1 M",6,"PEG 6000","40% (w/v)",,,,
32,M5_C0968,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.2 M",MES,"0.1 M",6,"PEG 6000","8% (w/v)",,,,
36,M5_C0969,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.2 M",MES,"0.1 M",6,"PEG 6000","20% (w/v)",,,,
40,M5_C0970,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.2 M",MES,"0.1 M",6,"PEG 6000","30% (w/v)",,,,
44,M5_C0971,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.2 M",MES,"0.1 M",6,"PEG 6000","40% (w/v)",,,,
48,M5_C0972,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.4 M",MES,"0.1 M",6,"PEG 6000","8% (w/v)",,,,
196,M5_C0973,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.4 M",MES,"0.1 M",6,"PEG 6000","20% (w/v)",,,,
200,M5_C0974,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.4 M",MES,"0.1 M",6,"PEG 6000","30% (w/v)",,,,
204,M5_C0975,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","8% (w/v)",,,,
208,M5_C0976,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
212,M5_C0977,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","30% (w/v)",,,,
216,M5_C0978,,"Sodium Phosphate monobasic",NaH2PO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
220,M5_C0979,,"Sodium Phosphate monobasic",NaH2PO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","8% (w/v)",,,,
224,M5_C0980,,"Sodium Phosphate monobasic",NaH2PO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
228,M5_C0981,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","15% (w/v)",,,,
232,M5_C0982,,"Sodium Phosphate monobasic",NaH2PO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","10% (w/v)",,,,
236,M5_C0983,,"Sodium Phosphate monobasic",NaH2PO4,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","8% (w/v)",,,,
240,M5_C0984,,"Sodium Phosphate monobasic",NaH2PO4,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
388,M5_C0985,,"Sodium Phosphate monobasic",NaH2PO4,"0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","15% (w/v)",,,,
392,M5_C0986,,"Sodium Phosphate monobasic",NaH2PO4,"0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","19% (w/v)",,,,
396,M5_C0987,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","8% (w/v)",,,,
400,M5_C0988,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
404,M5_C0989,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","30% (w/v)",,,,
408,M5_C0990,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
412,M5_C0991,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","8% (w/v)",,,,
416,M5_C0992,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
420,M5_C0993,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","15% (w/v)",,,,
424,M5_C0994,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","10% (w/v)",,,,
428,M5_C0995,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","8% (w/v)",,,,
432,M5_C0996,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
580,M5_C0997,,"Ammonium Sulfate ",(NH4)2SO4,"0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","15% (w/v)",,,,
584,M5_C0998,,"Ammonium Sulfate ",(NH4)2SO4,"0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","19% (w/v)",,,,
588,M5_C0999,,"Potassium Chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","10% (w/v)",,,,
592,M5_C1000,,"Potassium Chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","32% (w/v)",,,,
596,M5_C1001,,"Potassium Chloride",KCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","10% (w/v)",,,,
600,M5_C1002,,"Potassium Chloride",KCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
604,M5_C1003,,"Potassium Chloride",KCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","32% (w/v)",,,,
608,M5_C1004,,"Potassium Chloride",KCl,"0.4 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","10% (w/v)",,,,
612,M5_C1005,,"Potassium Chloride",KCl,"0.4 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
616,M5_C1006,,"Potassium Chloride",KCl,"0.4 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","32% (w/v)",,,,
620,M5_C1007,,"Potassium Chloride",KCl,"0.5 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
624,M5_C1008,,"Potassium Chloride",KCl,"0.5 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","32% (w/v)",,,,
772,M5_C1009,,"Sodium Chloride",NaCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","8% (w/v)",,,,
776,M5_C1010,,"Sodium Chloride",NaCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
780,M5_C1011,,"Sodium Chloride",NaCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","30% (w/v)",,,,
784,M5_C1012,,"Sodium Chloride",NaCl,"0.025 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
788,M5_C1013,,"Sodium Chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","8% (w/v)",,,,
792,M5_C1014,,"Sodium Chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
796,M5_C1015,,"Sodium Chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","30% (w/v)",,,,
800,M5_C1016,,"Sodium Chloride",NaCl,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
804,M5_C1017,,"Sodium Chloride",NaCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","8% (w/v)",,,,
808,M5_C1018,,"Sodium Chloride",NaCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
812,M5_C1019,,"Sodium Chloride",NaCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","30% (w/v)",,,,
816,M5_C1020,,"Sodium Chloride",NaCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","10% (w/v)",,,,
964,M5_C1021,,"Sodium Chloride",NaCl,"0.5 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","8% (w/v)",,,,
968,M5_C1022,,"Sodium Chloride",NaCl,"0.5 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","20% (w/v)",,,,
972,M5_C1023,,"Sodium Chloride",NaCl,"0.5 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","30% (w/v)",,,,
976,M5_C1024,,"Sodium Chloride",NaCl,"0.25 M","Sodium Citrate","0.1 M",5.6,"PEG 6000","19% (w/v)",,,,
980,M5_C1025,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.05 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
984,M5_C1026,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.05 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
988,M5_C1027,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.05 M",HEPES,"0.1 M",7,"PEG 6000","40% (w/v)",,,,
992,M5_C1028,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
996,M5_C1029,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
1000,M5_C1030,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
1004,M5_C1031,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 6000","40% (w/v)",,,,
1008,M5_C1032,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.2 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
1156,M5_C1033,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.2 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
1160,M5_C1034,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.2 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
1164,M5_C1035,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.2 M",HEPES,"0.1 M",7,"PEG 6000","40% (w/v)",,,,
1168,M5_C1036,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.4 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
1172,M5_C1037,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.4 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
1176,M5_C1038,,"Magnesium Chloride hexahydrate ","MgCl2 * 6H2O","0.4 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
1180,M5_C1039,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
1184,M5_C1040,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
1188,M5_C1041,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
1192,M5_C1042,,"Sodium Phosphate monobasic",NaH2PO4,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","40% (w/v)",,,,
1196,M5_C1043,,"Sodium Phosphate monobasic",NaH2PO4,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
1200,M5_C1044,,"Sodium Phosphate monobasic",NaH2PO4,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
1348,M5_C1045,,"Sodium Phosphate monobasic",NaH2PO4,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
1352,M5_C1046,,"Sodium Phosphate monobasic",NaH2PO4,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","40% (w/v)",,,,
1356,M5_C1047,,"Sodium Phosphate monobasic",NaH2PO4,"0.3 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
1360,M5_C1048,,"Sodium Phosphate monobasic",NaH2PO4,"0.3 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
1364,M5_C1049,,"Sodium Phosphate monobasic",NaH2PO4,"0.3 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
1368,M5_C1050,,"Sodium Phosphate monobasic",NaH2PO4,"0.15 M",HEPES,"0.1 M",7,"PEG 6000","19% (w/v)",,,,
1372,M5_C1051,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
1376,M5_C1052,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
1380,M5_C1053,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
1384,M5_C1054,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","40% (w/v)",,,,
1388,M5_C1055,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
1392,M5_C1056,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
100,M5_C1057,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
104,M5_C1058,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","40% (w/v)",,,,
108,M5_C1059,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
112,M5_C1060,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
116,M5_C1061,,"Ammonium Sulfate ",(NH4)2SO4,"0.3 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
120,M5_C1062,,"Ammonium Sulfate ",(NH4)2SO4,"0.15 M",HEPES,"0.1 M",7,"PEG 6000","19% (w/v)",,,,
124,M5_C1063,,"Potassium Chloride",KCl,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","10% (w/v)",,,,
128,M5_C1064,,"Potassium Chloride",KCl,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","32% (w/v)",,,,
132,M5_C1065,,"Potassium Chloride",KCl,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","10% (w/v)",,,,
136,M5_C1066,,"Potassium Chloride",KCl,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
140,M5_C1067,,"Potassium Chloride",KCl,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","32% (w/v)",,,,
144,M5_C1068,,"Potassium Chloride",KCl,"0.4 M",HEPES,"0.1 M",7,"PEG 6000","10% (w/v)",,,,
292,M5_C1069,,"Potassium Chloride",KCl,"0.4 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
296,M5_C1070,,"Potassium Chloride",KCl,"0.4 M",HEPES,"0.1 M",7,"PEG 6000","32% (w/v)",,,,
300,M5_C1071,,"Potassium Chloride",KCl,"0.5 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
304,M5_C1072,,"Potassium Chloride",KCl,"0.5 M",HEPES,"0.1 M",7,"PEG 6000","32% (w/v)",,,,
308,M5_C1073,,"Sodium Chloride",NaCl,"0.05 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
312,M5_C1074,,"Sodium Chloride",NaCl,"0.05 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
316,M5_C1075,,"Sodium Chloride",NaCl,"0.05 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
320,M5_C1076,,"Sodium Chloride",NaCl,"0.05 M",HEPES,"0.1 M",7,"PEG 6000","40% (w/v)",,,,
324,M5_C1077,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
328,M5_C1078,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
332,M5_C1079,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
336,M5_C1080,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 6000","40% (w/v)",,,,
484,M5_C1081,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
488,M5_C1082,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
492,M5_C1083,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
496,M5_C1084,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 6000","40% (w/v)",,,,
500,M5_C1085,,"Sodium Chloride",NaCl,"0.5 M",HEPES,"0.1 M",7,"PEG 6000","8% (w/v)",,,,
504,M5_C1086,,"Sodium Chloride",NaCl,"0.5 M",HEPES,"0.1 M",7,"PEG 6000","20% (w/v)",,,,
508,M5_C1087,,"Sodium Chloride",NaCl,"0.5 M",HEPES,"0.1 M",7,"PEG 6000","30% (w/v)",,,,
512,M5_C1088,,"Sodium Chloride",NaCl,"0.5 M",HEPES,"0.1 M",7,"PEG 6000","38% (w/v)",,,,
516,M5_C1089,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
520,M5_C1090,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
524,M5_C1091,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 6000","40% (w/v)",,,,
528,M5_C1092,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","8% (w/v)",,,,
676,M5_C1093,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","20% (w/v)",,,,
680,M5_C1094,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","30% (w/v)",,,,
684,M5_C1095,,"Magnesium Chloride hexahydrate","MgCl2 * 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 6000","40% (w/v)",,,,
